store_id,CLUSTER,CLUSNAME,VAR1,n,avg,hour2_p,hour6_p,hour10_p,hour14_p,hour18_p,hour22_p,mean_install,count_install_p,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8,Prin9,Prin10
14,3,CL13,14,1057,200.60832545,0,0.6622516556,81.173131504,5.3926206244,12.015137181,0,0,0,0.9435197959,-1.108988812,1.4457731887,-0.301358512,0.6464126403,-2.894294157,-0.035815004,-0.053168661,-0.066368583,0.0187093185
33,3,CL13,32,3129,108.23170342,0,0.4154682007,54.8098434,11.856823266,32.054969639,0.0319590924,0,0,0.319020449,-1.089338309,0.4454254913,0.3033609548,0.5654837903,-1.629554072,0.0569519299,0.1305469203,-0.024294764,0.0617411407
49,3,CL13,47,2301,225.07779226,0,0,67.753150804,9.1699261191,22.251195133,0,0.0130378096,0.0021729683,0.642724165,-1.088799832,0.9007015097,-0.003810188,0.6881025633,-2.236053295,0.0696143961,0.03956903,-0.037902799,0.0393022438
51,3,CL13,49,6103,26.917909225,0,15.975749631,43.38849746,27.49467475,12.600360478,0,0,0,0.9332031425,-1.088620872,2.3007624678,1.1739611941,-0.626293939,0.0119888718,-0.579335895,-0.133651098,-0.022952287,0.037022974
57,3,CL13,55,79,1046.7974684,0,10.126582278,43.037974684,32.911392405,7.5949367089,0,0,0,1.1543562011,-0.674782335,1.6035424031,-0.313922111,-0.977834262,-0.477116713,-0.155810998,-0.147858888,0.086888515,-0.109710344
67,3,CL13,65,2093,52.160535117,0,11.705685619,56.139512661,22.551361682,8.7912087912,0,0,0,1.069818044,-0.992767449,2.0481461357,0.2585070086,-0.598250738,-1.040111967,-0.55805781,-0.126632876,-0.026511056,0.0224526715
71,3,CL13,69,2185,102.28787185,0,0.1372997712,55.652173913,24.302059497,18.901601831,0,0,0,0.7253399331,-1.107195804,0.8202695999,-0.397661101,0.5605719864,-1.310138002,0.1013488953,-0.01208349,0.0209960186,0.0312105783
92,3,CL13,90,1612,98.436724566,0,0.9305210918,52.171215881,11.476426799,29.404466501,2.4193548387,0,0,0.2524014151,-0.897232402,0.4487840369,0.0527482689,0.289143368,-1.647293792,-0.051643177,0.003415883,-0.023593908,0.0162642669
108,3,CL13,106,14,384.64285714,0,7.1428571429,28.571428571,50,7.1428571429,0,0,0,1.0727928717,-0.791614416,1.1483050743,-0.944574977,-0.73997749,0.5257913798,-0.150916984,-0.172825868,0.1362553581,-0.127990293
114,3,CL13,112,639,22.743348983,0,17.057902973,51.017214397,24.100156495,6.5727699531,0,0,0,1.1658566918,-0.848117834,2.3480324401,0.3539119773,-1.413178268,-0.768877414,-0.928561098,-0.14436251,-0.03027467,0.0138696729
120,3,CL13,118,2806,100.83321454,5.5951532431,11.546685674,38.560228083,15.074839629,15.894511761,8.9451176051,0,0,-0.01750063,-0.181491531,1.8983313993,0.5107502071,-0.582917967,-0.561615018,-0.535083293,0.1534379401,-0.030790585,0.0168934334
147,3,CL13,145,116,180.68965517,0,0.8620689655,55.172413793,11.206896552,30.172413793,1.724137931,0,0,0.342190895,-0.872524775,0.3615013167,-0.153586051,0.0946409362,-1.892826186,-0.094970729,0.0676080089,-0.016413506,0.0785071691
156,3,CL13,154,494,105.18421053,0.8097165992,0,47.368421053,9.1093117409,30.769230769,5.6680161943,0,0,-0.037190213,-0.631393803,0.2431945136,-0.136915599,0.1896102384,-1.662566831,-0.067777809,-0.0310241,-0.022019358,-0.014935359
174,3,CL13,172,824,168.54126214,0,0.1213592233,72.936893204,8.4951456311,16.868932039,0,0.1516990291,0.0497572816,1.0105127907,-0.813445656,0.9876354356,-0.27060086,0.6694273132,-2.523155093,-0.16772665,-0.003890555,-0.175358651,0.0186531826
178,3,CL13,176,743,102.63257066,0,0.134589502,78.196500673,9.4212651413,12.113055182,0,0,0,0.9453534571,-1.119039831,1.3320228743,-0.474697326,0.6371624207,-2.695489829,-0.038108404,-0.050702651,-0.051266698,0.0349536436
188,3,CL13,186,2052,117.44590643,6.7738791423,15.545808967,24.074074074,10.81871345,30.311890838,8.5769980507,0.0063352827,0.0014619883,-0.462862389,0.0750235678,1.4715953965,1.0733336691,-1.349140995,-0.156408395,-0.831860423,0.459399769,-0.037896197,0.0561073725
193,3,CL13,191,730,58.935616438,0,1.2328767123,44.246575342,32.465753425,18.767123288,0,0,0,0.711435137,-0.984945237,0.6185250815,-0.703296005,0.1167847791,-0.725042544,-0.008733617,-0.018163861,0.0597044964,-0.018869958
209,3,CL13,207,2035,69.377395577,0,0,46.584766585,20.442260442,32.481572482,0,0,0,0.32923683,-1.038228347,0.1876973657,-0.058732323,0.3657923291,-1.159669723,0.0530275067,0.1396274523,0.0177665705,0.0738801754
210,3,CL13,208,216,394.88888889,0,6.9444444444,41.666666667,49.074074074,0.9259259259,0,0.25,0.0601851852,1.6681946144,-0.569689593,1.4451184789,-0.965326167,-0.338870108,0.079793348,-0.33366512,-0.216333109,0.0268083344,0.0033420701
227,3,CL13,225,3839,43.976035426,0,0.0260484501,50.560041678,32.586611097,15.889554572,0,0,0,0.7946006153,-1.201011203,0.9400084587,-0.387769292,0.7880110853,-0.720251327,0.2158240463,-0.068844589,0.0473377459,0.0256574147
231,3,CL13,229,910,593.69450549,0,4.6153846154,62.967032967,10.769230769,19.340659341,0,0.0252747253,0.0087912088,0.8116128506,-0.854493105,1.1631990953,0.0691483715,-0.067059794,-1.999816079,-0.125326325,0.012078117,-0.043276886,0.004266956
241,3,CL13,239,597,210.73366834,0,9.0452261307,31.993299832,48.576214405,9.7152428811,0,0,0,1.0965487939,-0.88712651,1.3066528401,-0.650971877,-0.812850577,0.4565599455,-0.29814365,-0.126336746,0.1133284146,0.0340875976
256,3,CL13,254,1533,208.83626875,0,15.525114155,39.008480104,36.529680365,6.9797782127,0,0.0306588389,0.0058708415,1.1911602996,-0.812068616,2.0595898261,0.1647511503,-1.254355237,0.085592534,-0.691917217,-0.162911274,0.0349606327,-0.001169658
267,3,CL13,264,4340,21.765898618,0,12.903225806,64.493087558,18.110599078,3.7096774194,0,0,0,1.1891484306,-1.12423209,2.6033356543,0.6650391143,-0.270843287,-1.25129672,-0.537348545,-0.198894214,-0.064311041,0.0083163855
270,3,CL13,267,1062,60.994350282,0,19.679849341,21.563088512,52.165725047,5.9322033898,0,0,0,1.2330039497,-0.779787398,2.1036312197,0.0469854436,-1.939405902,1.2954470263,-0.895145185,-0.185080206,0.0927262847,0.0352324573
274,3,CL13,271,875,74.257142857,0,0.1142857143,82.742857143,9.2571428571,7.5428571429,0,0.0125714286,0.0022857143,1.0836431843,-1.140961879,1.5648762117,-0.551360095,0.7494138509,-2.839460154,-0.045650231,-0.1012681,-0.05987159,0.0194889055
284,3,CL13,281,5111,101.89610644,0,0,60.281745255,16.709058893,22.500489141,0,0,0,0.5848528793,-1.245708405,0.9625300663,0.2684035988,1.0244081782,-1.49492641,0.2149435784,0.0076469756,-0.01910736,0.0453340355
288,3,CL13,285,178,68.820224719,0,0.5617977528,40.449438202,28.651685393,26.966292135,0,0,0,0.4703976067,-0.923687415,0.1884879029,-0.580902797,0.0082226921,-0.7969081,-0.02555232,0.0785996661,0.0555366293,-0.002838825
298,3,CL13,295,26,592.92307692,0,7.6923076923,42.307692308,26.923076923,15.384615385,0,0.2692307692,0.1153846154,1.3077654783,-0.197412605,0.9317286886,-0.117784543,-0.492424826,-0.669250276,-0.530040642,-0.05706468,-0.327397983,-0.10749812
301,3,CL13,298,372,640.27956989,0,9.1397849462,34.677419355,47.849462366,4.5698924731,0,0.314516129,0.0913978495,1.6795493064,-0.310431448,1.3250357576,-0.617796101,-0.617357613,0.360693843,-0.445164177,-0.186748783,-0.074960901,-0.038540385
305,3,CL13,302,18,1008.3333333,0,16.666666667,11.111111111,27.777777778,44.444444444,0,0,0,0.2092945271,-0.437502135,0.3163819058,1.0657048082,-2.269077369,0.5837281425,-0.604053632,0.2681239418,0.0863094497,0.1313284292
310,3,CL13,307,3737,206.93497458,0,3.3181696548,58.656676478,19.828739631,17.34011239,0.1605565962,0.000802783,0.0002675943,0.7743593851,-1.125699894,1.2710374163,0.1383880231,0.4800882339,-1.345681063,0.021452689,-0.047334605,-0.008451122,0.0361845567
326,3,CL13,323,1465,361.08259386,0,10.443686007,34.880546075,32.150170648,21.023890785,0,0.0313993174,0.0102389078,0.7938707624,-0.778375926,1.1153538103,0.1856659412,-0.879867862,-0.094807791,-0.403998451,-0.001150462,0.027321567,0.0374308592
332,3,CL13,329,130,565.15384615,0,1.5384615385,50.769230769,26.923076923,19.230769231,0.7692307692,0,0,0.7763124408,-0.875772674,0.6995663887,-0.619458019,0.0063179862,-1.195865094,0.1026152685,-0.023225848,0.0621100395,0.0499443693
336,3,CL13,333,95,286.96842105,0,0,36.842105263,42.105263158,20,0,0,0,0.7573713752,-0.940099202,0.3148260253,-1.04116043,0.0431126818,-0.247879433,0.1591890157,0.0016311107,0.1211750809,0.0396819781
350,3,CL13,347,4,0,0,0,50,0,0,0,0,0,0.3518790129,-0.55783248,1.1910942359,-0.619144456,0.3023592884,-2.00973885,-0.159642505,-0.360207925,-0.081123795,-1.192522868
352,3,CL13,349,2079,164.75998076,0,0,86.628186628,4.5214045214,7.9365079365,0.0481000481,0,0,1.0382607205,-1.197135764,1.694420183,-0.269790693,0.9562441513,-3.041047716,0.0402495011,-0.107521942,-0.078825948,0.0050532933
358,3,CL13,355,714,133.50140056,0,0,76.75070028,5.0420168067,17.507002801,0.1400560224,0,0,0.7717557681,-1.078570339,1.1136241528,-0.281342784,0.5900947266,-2.80546715,-0.049786321,0.0039687031,-0.062758392,0.0373422172
368,3,CL13,365,214,104.14953271,0,0,39.719626168,42.523364486,15.887850467,0,0.0140186916,0.0046728972,0.8599325289,-0.966693403,0.5023156431,-1.129030766,0.1522730077,-0.308529318,0.0911628362,-0.047278715,0.096127231,0.0114771582
371,3,CL13,368,486,635.67078189,0,4.7325102881,41.975308642,48.971193416,2.2633744856,0,0.1975308642,0.0555555556,1.5926827423,-0.608113534,1.2703493324,-1.051117996,-0.124706407,0.0115682138,-0.077646945,-0.203718322,0.0215899944,-0.012020237
383,3,CL13,380,634,157.54731861,0,7.7287066246,38.32807571,41.167192429,12.14511041,0,0.0457413249,0.0157728707,1.0763779414,-0.839393927,1.2024709543,-0.528188862,-0.575420058,-0.039587329,-0.328959716,-0.091258452,0.038647892,0.0401761234
391,3,CL13,387,1202,113.7312812,0,0.4159733777,38.602329451,25.457570715,31.946755408,0,0.0016638935,0.0008319468,0.3127337675,-0.935817856,0.0445905473,-0.257658256,0.1138856892,-0.768213377,0.0266644905,0.1243250645,0.0432804598,0.0013718591
403,3,CL13,399,239,376.29707113,0,7.949790795,47.280334728,38.912133891,3.3472803347,0,0.3556485356,0.10041841,1.7419116242,-0.353117165,1.4597277484,-0.58516078,-0.310110237,-0.405527763,-0.560165974,-0.183733925,-0.140344542,-0.012943848
423,3,CL13,419,9002,128.48966896,0.0111086425,0,68.506998445,0.9775605421,27.293934681,0.1555209953,0,0,0.3284398085,-1.384647968,1.2006671432,1.2849411087,1.6382475601,-1.990944301,0.3360632392,0.0216367178,-0.095230329,-0.012685105
424,3,CL13,420,3481,110.0350474,0.0287273772,0,47.34271761,18.500430911,33.812122953,0,0,0,0.2768230312,-1.095210334,0.2537426913,0.232441308,0.5704458001,-1.136143635,0.1301459442,0.1455832177,0.007947159,0.0784741917
451,3,CL13,447,2279,124.3413778,0,0,67.792891619,2.2378236068,26.941641071,0.0438788943,0,0,0.430161647,-1.074128271,0.7470290301,0.2241513969,0.6550709438,-2.471253853,-0.000529566,0.0862170118,-0.068689236,-0.003152904
453,3,CL13,449,8,1443.75,0,0,50,12.5,25,0,0.375,0.125,1.0783386561,0.0114335607,0.1022864469,-0.097511224,0.2763867125,-1.673940315,0.0520886298,0.0496507219,-0.270461717,-0.212197177
454,3,CL13,450,10,493.5,0,0,30,10,10,0,0.3,0.1,0.5803620231,0.1088492914,0.3167566018,-0.432669333,0.1964975382,-0.970950615,-0.23362884,-0.25973169,-0.261762163,-1.151589138
456,3,CL13,452,1861,90.559914025,0,6.0182697474,52.498656636,18.37721655,22.890918861,0,0,0,0.645516058,-0.995732994,1.0595322401,0.1942422346,-0.170640128,-1.259678925,-0.279425711,0.0373990276,-0.014452973,0.0634613892
472,3,CL13,468,1699,102.60035315,0,0.1177163037,73.278399058,9.5350206004,16.127133608,0,0,0,0.8003388361,-1.129307974,1.176112694,-0.242510977,0.6970591415,-2.448670802,0.0066663915,-0.02078153,-0.048586668,0.0234283425
508,3,CL13,503,2887,197.88084517,0,0,52.857637686,6.4080360236,35.781087634,0.6234845861,0.0031174229,0.001039141,0.1280643872,-0.983120496,0.2397364143,0.4358980455,0.5181815987,-1.777477607,0.063997843,0.1395933974,-0.038925722,-0.008987694
514,3,CL13,509,497,369.01207243,0,0,48.893360161,5.23138833,36.820925553,1.8108651911,0.0100603622,0.0040241449,0.0495451432,-0.738954589,-0.019801845,0.132505224,0.1090308272,-1.874102137,-0.010577807,0.1132893486,-0.033891795,-0.060954819
517,3,CL13,512,3955,95.756005057,0,0.1769911504,64.829329962,15.82806574,18.761061947,0,0,0,0.7102731569,-1.2151937,1.1014625364,0.0392494505,0.9126876923,-1.765322157,0.1443514332,-0.019546983,-0.024608455,0.040827975
520,3,CL13,515,184,70.961956522,0,1.0869565217,30.434782609,39.130434783,26.630434783,0,0,0,0.5048068943,-0.906448405,0.0724128963,-0.756218379,-0.149293198,-0.085777916,0.0001461547,0.065952324,0.1018967976,0.0151304759
543,3,CL13,538,198,443.86363636,0,0,47.474747475,6.5656565657,39.898989899,0,0,0,0.0635095366,-0.797640411,-0.177009791,0.1346301551,0.0049873973,-1.818429369,0.0155941946,0.2301498535,-0.007827415,-0.044149581
546,3,CL13,541,1165,26.564806867,0,2.2317596567,40.858369099,35.193133047,20.429184549,0,0,0,0.6975517101,-1.005204827,0.6117725121,-0.584846921,0.0321841926,-0.456255296,-0.04122226,-0.000769607,0.0676504611,0.0339627988
568,3,CL13,562,7745,68.081471917,0,1.4202711427,83.460296966,8.2375726275,6.3266623628,0,0,0,1.0208996194,-1.466799469,2.1855572737,0.5860693593,1.6196239905,-2.299826668,0.2351438656,-0.182309742,-0.090247727,0.0026272313
574,3,CL13,568,2370,128.90970464,0,5.1476793249,43.670886076,43.628691983,7.2995780591,0,0.0012658228,0.0004219409,1.1234430086,-1.074205779,1.4063007056,-0.632025874,0.0102978867,-0.07587308,-0.045481051,-0.159055808,0.0847423983,0.0316344672
590,3,CL13,584,396,222.47727273,0,5.0505050505,69.444444444,11.363636364,12.878787879,0,0,0,0.9442476328,-0.980890917,1.5096527051,-0.172057361,-0.048414164,-2.216589756,-0.275303555,-0.049869139,-0.043818582,0.0147080778
595,3,CL13,589,3919,45.747639704,0,0,48.787956111,29.650421026,21.153355448,0,0,0,0.6461460533,-1.184770894,0.7354579254,-0.204068771,0.7465808289,-0.759149472,0.2008177738,-0.008527903,0.039547699,0.0495809183
601,3,CL13,595,5,2090,0,0,40,40,20,0,0,0,1.0032446486,-0.651693395,0.3492736411,-0.874731314,-0.153754827,-0.49932287,0.8074539388,0.0147895437,0.2088516289,0.0630315103
615,3,CL13,609,5815,30.885296647,0,20.60189166,49.716251075,20.773860705,8.3061049011,0,0,0,1.0762501954,-1.037742332,2.886161582,1.5135484521,-1.062993638,-0.313689283,-0.877154178,-0.173736885,-0.067745083,0.0284460004
618,3,CL13,612,357,39.971988796,0,2.8011204482,44.257703081,31.932773109,20.728291317,0,0,0,0.7188196687,-0.972662188,0.648116074,-0.59522996,-0.112961681,-0.733992335,-0.12531052,0.0172965261,0.0544603367,0.0596648423
621,3,CL13,615,86,304.29069767,0,11.627906977,37.209302326,26.744186047,23.255813953,0,0,0,0.6981240564,-0.756375865,1.0972789848,0.2013060614,-1.214734993,-0.4394139,-0.560045406,0.0415013557,0.0301120297,0.0507356023
629,3,CL13,623,4070,79.178869779,0.0491400491,2.2113022113,62.57985258,17.248157248,9.2137592138,4.2014742015,0,0,0.7202743555,-1.022750238,1.5890411439,-0.042684729,0.7731407031,-1.543981259,0.0497029093,-0.317205127,-0.031106006,-0.034328991
639,3,CL13,633,800,59.81125,0,0,40.25,29.5,26,0.75,0,0,0.4506813704,-0.936318884,0.2236142511,-0.569076879,0.1670275456,-0.72428214,0.0394249403,0.0290522813,0.057337772,-0.001564967
645,3,CL13,639,872,69.542431193,0,0,57.683486239,15.02293578,26.376146789,0,0,0,0.5101424943,-1.025185178,0.5025901947,-0.263273939,0.3563501309,-1.809974334,-0.026030463,0.0903049445,-0.010295536,0.0499395536
648,3,CL13,642,2019,118.8875681,0,0.1485884101,54.432887568,18.573551263,26.597325409,0,0.0014858841,0.0004952947,0.5144001895,-1.066892142,0.5279060591,-0.138564391,0.4674672553,-1.484172082,0.0587210402,0.0803536099,0.0032561906,0.0659800762
658,3,CL13,652,185,1564.4918919,0,15.135135135,19.459459459,12.432432432,47.027027027,0,0.4756756757,0.1621621622,0.79461335,0.4989508407,-0.058964971,1.5890358828,-1.708768782,-0.191248256,-0.860491651,0.295713487,-0.384535543,0.0146827582
659,3,CL13,653,769,465.73472042,0,0.1300390117,53.966189857,14.824447334,30.429128739,0,0.0104031209,0.0039011704,0.4644431709,-0.912024925,0.2957206354,-0.14115397,0.2206761643,-1.710731798,0.0905142595,0.1369190471,0.0033238758,0.0661689358
660,3,CL13,654,691,172.7698987,0.2894356006,0.5788712012,58.031837916,12.156295224,24.167872648,1.7366136035,0,0,0.4490839521,-0.891283716,0.6434315768,-0.241876505,0.2856778638,-1.9070449,-0.04128677,0.0194965531,-0.018516015,0.0104461249
663,3,CL13,657,347,207.21902017,0,0.288184438,31.123919308,44.956772334,23.054755043,0,0.0086455331,0.0028818444,0.6802486092,-0.928296099,0.1493175157,-0.9735073,-0.015890069,0.0731264354,0.1290771324,0.0300083249,0.1241720407,0.0592581221
688,3,CL13,682,17,211.23529412,0,0,82.352941176,11.764705882,5.8823529412,0,0,0,1.1553623611,-1.104418782,1.5531340921,-0.771073359,0.6208659215,-2.819552435,-0.00798728,-0.111182383,-0.039342207,0.0252981396
690,3,CL13,684,110,104.5,0,1.8181818182,54.545454545,19.090909091,24.545454545,0,0,0,0.606761737,-0.969649492,0.5995382639,-0.363585623,0.0289782148,-1.574748843,-0.129298867,0.0760943659,0.0060993706,0.0714071529
698,3,CL13,692,794,339.09949622,0,0.1259445844,54.408060453,18.261964736,25.062972292,0.1259445844,0.0818639798,0.016372796,0.6515184941,-0.854847277,0.4555230702,-0.310076481,0.3230906117,-1.589876389,0.0144524261,0.0644302078,0.0055011501,0.0244835883
700,3,CL13,694,4635,43.954692557,0,5.4584681769,60.539374326,25.458468177,7.9180151025,0,0,0,1.0419660796,-1.217030244,1.8459293915,0.1040120073,0.4887507872,-1.069380837,-0.070277533,-0.157389816,-0.009278691,0.0167053197
701,3,CL13,695,2349,207.84546616,0,6.981694338,37.164750958,47.339293316,7.4074074074,0,0.1954022989,0.0540655598,1.3850842574,-0.72106285,1.3179944574,-0.48883554,-0.129897877,0.3467563197,-0.275785019,-0.165433568,-0.008387333,0.0216211357
706,3,CL13,700,911,224.13282108,0,0.2195389682,54.006586169,20.197585071,22.722283205,0,0.0131723381,0.0054884742,0.6290257573,-0.960152832,0.5721812376,-0.402937358,0.3173903977,-1.495987106,0.036133412,0.038537289,0.0005866408,-0.002737317
710,3,CL13,704,19,128.94736842,0,0,36.842105263,10.526315789,21.052631579,0,0,0,0.1046865154,-0.624096087,0.2637372767,-0.376245893,0.0169369957,-1.261145898,-0.076646614,-0.074621622,-0.012478968,-0.699104628
712,3,CL13,706,973,158.07399794,0,0,70.811921891,9.5580678314,17.574511819,0.4110996917,0.0030832477,0.0010277492,0.7454211081,-1.04815105,1.0288706529,-0.325954803,0.5643778172,-2.426887725,-0.008264042,-0.01850873,-0.043391401,0.0151333442
726,3,CL13,720,1362,221.23421439,0,0,81.571218796,1.1013215859,16.299559471,0,0,0,0.8043774858,-1.108696778,1.2769951933,-0.122889049,0.7320999181,-3.051898641,-0.003214099,-0.006534502,-0.079360036,0.0199339615
741,3,CL13,735,1503,96.653359947,0,0.0665335995,84.098469727,15.03659348,0,0,0,0,1.28382271,-1.212509043,1.8873040071,-0.740874716,0.9033461261,-2.634711053,0.0452802027,-0.195212514,-0.041772064,-0.008483782
747,3,CL13,741,649,150.02311248,0,1.2326656394,47.149460709,10.63174114,37.904468413,0,0.0046224961,0.001540832,0.1516340264,-0.88330243,0.0097088215,0.1462754023,-0.007823919,-1.589285981,-0.117965559,0.2100465482,-0.017402406,0.0248104982
754,3,CL13,748,1330,480.03233083,0,0.4511278195,58.571428571,2.3308270677,35.488721805,0.0751879699,0.0052631579,0.0022556391,0.2435070136,-0.897078801,0.2667738658,0.3291220215,0.2731253329,-2.236337346,0.0410100125,0.1851957544,-0.044269801,0.0162077591
756,3,CL13,750,297,282.53198653,0,1.3468013468,62.626262626,12.794612795,19.191919192,0,0.1616161616,0.0269360269,0.863819767,-0.763680691,0.8188923648,-0.294879805,0.295146342,-2.043811926,-0.176614521,0.0080678123,-0.012598306,-0.037934464
773,3,CL13,766,284,337.83450704,0,5.985915493,40.492957746,45.070422535,7.7464788732,0,0.2922535211,0.0950704225,1.5896373235,-0.434026477,1.0722134753,-0.770912505,-0.220213253,-0.028769676,-0.396408095,-0.134208294,-0.135935485,0.0405994559
775,3,CL13,768,6270,75.717065391,0,21.387559809,26.523125997,25.996810207,21.291866029,1.2918660287,0.0156299841,0.0055821372,0.6120943545,-0.833662443,2.1467411325,1.8335431907,-1.406819008,0.7120247692,-0.887567984,-0.11348338,-0.043006471,0.0038729315
776,3,CL13,769,866,207.34180139,0,8.545034642,39.491916859,47.113163972,2.1939953811,0,0.0323325635,0.0103926097,1.3205826728,-0.878650233,1.6459471658,-0.76817208,-0.564797138,0.173493409,-0.288060353,-0.214311295,0.072615232,-0.030406459
